text,label
"""Update from the London Stock Exchange: Notice of Satisfaction and Discharge now available #LondonStockExchange #StockMarket #MarketScreener https://t.co/Y5wqz33i9o""",2
"""Market Summary for Friday, December 13""",2
"""Stay updated with the latest global market news: Top stories of the day #NewsHighlights #economy #MarketScreener… https://t.co/70WlBhNOkd""",2
"NYSE Closing Bell 🔔: Telecom Argentina (NYSE: TEO) marks a major milestone, celebrating 25 years of listing on the NYSE https://t.co/EemF9wG8iW",2
At the top of the hour,2
"Every hour, check out https://t.co/A3Li2E7VIs",2
"Every hour, check out https://t.co/G9BZLeFZTD",2
"""Market Update: Investors Take a Cautious Approach"" 

(or alternatively)

""Stock Market News: Investors Adopt a Defensive Strategy"" 

Let me know if you would like me to rephrase it further!",2
"""Market Update: Stocks Remain Stable as UK Sees Boost Following Conservative Party Win""",2
"""Markets kick off a tough week with stocks surging and oil prices plummeting #SP500 #index #MarketScreener https://t.co/zvaSvRqcdt https://t.co/Pw0UVqFuo3""",2
"UPDATE 2: European stocks close unchanged, as gains in defensive sectors counterbalance decline in automotive shares.",2
"""Utilities Sector Remains Steady Amid Conflicting Market Indicators -- Utilities Roundup #economy #MarketScreener https://t.co/5L2LBQYBZd https://t.co/I2k8OZxnCh""",2
Wall Street trades flat as investors await key news from China briefing,2
"""Looking ahead to the week on Wall Street: key economic updates and market insights #economy #MarketScreener https://t.co/gSr3hoOMQT https://t.co/sNnufj18DG""",2
"Year-to-Date Performance Update:
Dow Jones is in the red, while the 30-year yield has seen a 9% increase.

https://t.co/scCDfO2eUv https://t.co/sO1bMzirbY",2
$EWW $MXF $MXE - The White House is making a push to pass the USMCA through Congress before the end of the year https://t.co/YoGu0kKCCp,2
"""I've achieved a record 95% approval rating within the Republican Party - thank you!""",2
Johnson and Corbyn to face off in final pre-election showdown https://t.co/JBpUPSYX28,2
"AOC throws shade at Trump: ""Try to keep up."" https://t.co/e8eaVUSivO",2
"Here are a few rephrased versions:

* ""One Republican Remains a Voice of Reason""
* ""A Lone Republican Stands Up for What's Right""
* ""Some Republicans Still Have a Moral Compass""
* ""One GOP Member Refuses to Compromise on Principles""
* ""A Rare Republican Shows a Conscience""

Let me know if you'd like me to suggest more!",2
"According to Attorney General William Barr, Jeffrey Epstein's death resulted from a ""perfect storm of screw-ups"", as stated in an interview available at https://t.co/uhYQ9CcGIR",2
"For the first time, Barr confirms that Rudy Giuliani has been providing the Justice Department with information he collected. https://t.co/IfJxvcsYnF",2
"US Attorney General Barr announces that the DOJ will examine evidence gathered by Trump's lawyer, Rudy Giuliani, related to his investigation into the Bidens' activities in Ukraine.",2
Bernie Sanders' Campaign Demands Recount of Iowa Caucus Results,2
"Bloomberg charts unconventional course for 2020, bypassing crucial early contests https://t.co/q6Kk8BhQul",2
"Boris Johnson's Brexit Approach Resembles a ""Slow Deal"" Rather Than a ""No Deal"" Scenario",2
"Brazil's minister claims that assigning a value to the privatization of Eletrobras is ""impossible"" #Stock #MarketScreener… https://t.co/1E69L1a2YD",2
"Brazilian President Jair Bolsonaro announced the launch of a new potential political party on Thursday, following his resignation from the Social... https://t.co/tbD5UIfAfX",2
"""Brexit or Corbyn: A Difficult Dilemma for U.K. Businesses Ahead of the Election"" 

Alternatively, you could also use:

* ""U.K. Businesses Torn Between Brexit and Corbyn as Election Looms""
* ""Brexit vs. Corbyn: A Tough Choice for U.K. Business Leaders""
* ""U.K. Election Presents Businesses with a Difficult Decision: Brexit or Corbyn""",2
Buchanan: Democrats' Diversity - But Only from the Back Seat https://t.co/qV0eC7uXHd,2
Buttigieg declared winner with the most delegates in Iowa,2
"""Canada rail strike puts pressure on Trudeau's fragile leadership https://t.co/158wnVBdda""",2
"Chinese President Xi Jinping has emerged in public for the first time in nearly two weeks, amid growing outrage over the coronavirus... https://t.co/NlHHyxVrKj",2
"After years of debate, Congress may be on the verge of establishing a clear definition for insider trading https://t.co/CFdwMhlgp0 via @bcheungz https://t.co/UfdeFYiKXA",2
"""Tory manifesto tones down right-wing populist rhetoric https://t.co/5zVnaDLs3R"" 

Alternatively, you could also rephrase it as:

""Conservative party's latest manifesto takes a softer stance on right-wing populism https://t.co/5zVnaDLs3R""",2
Conservatives unveil relatively cautious spending commitments https://t.co/AN39zlwf9x,2
"""Corbyn effect: UK utility debt surges on prospects of nationalisation""",2
"""Netanyahu goes on the offensive as bribery allegations mount and opponents close in"" https://t.co/fusfekaylD",2
"Democrats are scrambling to close the gap with the Trump campaign, pouring significant resources into a range of campaign tactics... https://t.co/coWOf2D8s5",2
Democrats returning to their districts for Thanksgiving are facing intense backlash from their constituents over... https://t.co/IXzP5VLroK,2
"Hong Kong, still reeling from protests, is set to hold its first elections since the unrest started https://t.co/EvKKblxVNy",2
"Here's a slightly rephrased version:

Monica Lewinsky, a key witness in a past impeachment, shares her take on today's vote: https://t.co/HXpdNVJOVU",2
Ex-UK Prime Minister Tony Blair warns not to expect a swift UK-US trade agreement https://t.co/z1Dgv1wuu8 https://t.co/gGZHw8JLbf,2
"Former US Treasury Secretary Hank Paulson has spoken out against demands to remove Chinese companies from US stock indexes, calling it a ""terrible"" idea. https://t.co/DnZPvA3iem",2
Associate of Giuliani seeks to testify that aides to Nunes concealed Ukraine meetings from Schiff https://t.co/C6piHsuV86,2
"Here are a few rephrased versions:

* ""The Gloves Are Off: Dem Primary Heats Up""
* ""Dem Primary Gets Ugly: No More Mr. Nice Guy""
* ""Fists Flying in the Democratic Primary""
* ""The Kid Gloves Are Off: Dem Primary Turns Nasty""
* ""Democratic Primary Turns Brutal: All Bets Are Off""

Let me know if you'd like me to suggest more!",2
Governments are turning to the details of financial regulations as a new tool in the battle against climate change https://t.co/RHswy7NjwW,2
Here's an update on the current state of Trump's impeachment and other ongoing investigations: https://t.co/OVfzlrjhoD,2
"His goal is to ""defeat Donald Trump and rebuild America."" https://t.co/yjMVTaO1Zy",2
"""Update: @jessicaasmith8 weighs in on impeachment, noting that debate on calling witnesses is scheduled to begin at 1pm today. https://t.co/bmlxbClUk2""",2
"Hillary should consider running again, and this time, she shouldn't overlook key states like Wisconsin, Pennsylvania, Michigan, North Carolina, and others.",2
"Here's a slightly rephrased version:

""Election hopes in Hong Kong, China, and the UK spark cautious optimism, driving modest risk-taking. Learn more and get updates: https://t.co/NezVnEBTQu""",2
"House Democrats are beginning to compile weeks' worth of depositions, documents, and testimony into a report that is likely to be released soon… https://t.co/YVq2saxmBU",2
"""Democrats in the House unveil impeachment articles targeting President Trump https://t.co/HRjKKXqIUZ""",2
"""How Bernie Sanders is inadvertently boosting Mike Bloomberg"" 

Alternatively, you could also use:

* ""The unexpected ways Bernie Sanders is aiding Mike Bloomberg""
* ""How Bernie Sanders' campaign is unintentionally helping Mike Bloomberg""
* ""The surprising role Bernie Sanders is playing in Mike Bloomberg's campaign""

Let me know if you'd like me to suggest more options!",2
"India and the Maldives are set to convene a joint commission meeting this Friday, marking the first such gathering in over four years.",2
Betting odds suggest Irish Prime Minister Varadkar is likely to be ousted from power.,2
"""Could @BernieSanders be the unexpected threat China didn't anticipate? Check out @JimCramer's in-depth analysis on @RealMoney: https://t.co/B6Stje9N0Q""",2
"""Japanese PM Abe Insists Olympics Will Proceed as Planned Despite Coronavirus Concerns""",2
"Here's a rephrased version of the text:

Joe Biden under fire for allegedly calling a young woman a 'lying, dog-faced pony soldier' https://t.co/Op3dEnYE7J",2
Joe Biden warns that his friend and fellow Senator Lindsey Graham will come to regret launching an investigation into... https://t.co/ssRfufKbNq,2
"According to Joe Leahy, the upcoming elections in Hong Kong are unlikely to bring an end to the months-long wave of protests, which have frequently turned violent. https://t.co/qkkbaHCyhm",2
Joe Walsh Vows to Support 'Any Democrat' Against Trump Following Withdrawal of His Own Republican Bid,2
"""Johnson Extends Olive Branch to Business as UK Election Gains Momentum""",2
"Kerry stated that Biden has the ability to repair ""the global relationships that Donald Trump has damaged and dismantled.""",2
WATCH LIVE: President Trump addresses the White House Summit on Human Trafficking https://t.co/hOfqfruYnn,2
Merkel Calls for CDU to Abandon 'Unforgivable' Alliance with Far-Right Party,2
Local TV broadcasters are reaping the benefits of Mike Bloomberg's massive $300 million advertising campaign. https://t.co/XBxs3SzFrZ https://t.co/JKkMJzQKw0,2
Ocasio-Cortez hits back at Trump with her impressive political credentials after he blasts 'Do Nothing Democrats' https://t.co/1DDdgmocj6,2
Pelosi's awkward encounter: trying to navigate a walk with Trump while chewing gum https://t.co/yCkgA84SXQ,2
Pete Buttigieg unveils a major overhaul of the retirement system: https://t.co/O57CHHZ7vr via @benwerschkul https://t.co/WyoQrR7scs,2
Pete Buttigieg gains momentum with business leaders following impressive Iowa performance https://t.co/ZFfMXbQuBV,2
"""Russian President meets with Mehriban Aliyeva, First Vice-President of Azerbaijan, to discuss economic matters #PresidentofRussia #economy https://t.co/zeu0FK5NhH""",2
"""Presidential campaigns are shelling out millions of dollars to major tech firms, even as they publicly criticize them.""",2
"Prime Minister Stands by Citizenship Amendment Act, Citing Success in Controlling Prices Under His Government",2
Prince Andrew Paves the Way for a More Streamlined Royal Family,2
"""Ruth Bader Ginsburg was admitted to the hospital on Friday night due to chills and a fever, however her condition is now showing improvement...""",2
Schumer cautions that Republican senators who oppose calling witnesses in the impeachment trial will face consequences https://t.co/pNoCeqhkiu,2
"Scotland's First Minister has attempted to calm concerns among her Scottish National Party members, stating that Brexit will have a limited impact... https://t.co/4KDYlhWfdJ",2
"Singapore's Democratic Party Compelled to Retract ""False Information"" Under Government Pressure",2
"Sinn Fein made significant gains in Ireland's election on Saturday, capturing 25% of the popular vote. However, the popular vote does not directly translate to... https://t.co/Q9lBBk9AsS",2
Conservative manifesto hints at possibility of no-deal Brexit https://t.co/Qca426gTj9,2
"Trump Attends Annual Army-Navy Football Game, Urges Players to 'Make a Fortune'",2
"""Trump's Budget Proposal Would Eliminate Loan Program Aimed at Revitalizing Lordstown Plant""",2
"""Trump's proposed budget would eliminate a loan program utilized by major automakers like Tesla and Ford""",2
"""Trump's Impeachment Acquittal Paves Way for an Emboldened Presidency""",2
"Trump is fueling a heated debate between public health advocates, vaping supporters, and tobacco industry executives in a rare and unconventional White House showdown. https://t.co/WQXxSDufKW",2
"Trump is dismantling regulations put in place after major industry disasters, sparking concerns among public safety advocates. https://t.co/kwqWfHZC2Z",2
"""Trump Tries to Game the System at the Presidential Debates"" 

Alternatively, you could also use:

* ""Trump Attempts to Manipulate the Presidential Debates""
* ""Gaming the System: Trump's Strategy for the Presidential Debates""
* ""Trump's Debate Tactics: Gaming the Presidential Election""

Let me know if you'd like me to suggest more options!",2
Trump expresses skepticism about banning flavored e-cigarettes in tense White House meeting https://t.co/O6IdEw5BWm,2
"According to Trump, Secretary of State Michael Pompeo would be a shoo-in for the U.S. Senate seat in Kansas, winning ""in a landslide"" if he decides to run https://t.co/wglRqHIeT8",2
President Trump announces that his administration will set a minimum age for purchasing e-cigarettes. https://t.co/8j5ZZJwZj9 https://t.co/dEsgbZJUKM,2
President Trump Announces that Mulvaney Will Stay On as Chief of Staff,2
Trump's Tax Battle Takes on New Sense of Urgency Following Impeachment Verdict,2
"Trump instructed the Treasury and Justice Departments to investigate the effects of US sanctions on Halkbank, following a personal request... https://t.co/NZVl8GvLBE",2
"Donald Trump plans to steal the spotlight from Democrats by hosting a campaign rally in New Hampshire, just one day ahead of the state's primary election https://t.co/TYePDRWOpx",2
"Trump and Powell hold meeting, discuss wide range of topics",2
"""Trump's Republican base may not be as loyal as it appears https://t.co/Ah8YjgksnW via @bopinion""",2
"""UK Conservatives transform fake news into a cornerstone of their policy agenda https://t.co/6pdqqTGplc""",2
UPDATE 1: Erdogan reveals he informed Trump that Turkey has no intention of abandoning its Russian S-400 missile systems.,2
UPDATE 1: Ex-Goldman Sachs CEO fires back at Warren over wealth tax criticism,2
"UPDATE 2: Twitter accuses Conservatives of deceiving the public, while a minister claims voters are unconcerned.",2
Warren Aims to Tackle Tax Evasion and Shell Companies in the U.S.,2
"Live now: US Ambassador to the EU, Sondland, gives testimony in impeachment inquiry hearing",2
"""Watch: Trump addresses human trafficking during coronavirus outbreak and impeachment trial https://t.co/E7C92PFxPz""",2
"Here's a slightly rephrased version:

""What the So-Called 'Experts' Neglected to Mention About Impeachment... https://t.co/uEOSRZZlm6"" 

Alternatively, you could also try:

""The Impeachment Truth the 'Expert' Panel Left Out: https://t.co/uEOSRZZlm6""

Or:

""Impeachment: What the 'Expert' Panel Didn't Want You to Know... https://t.co/uEOSRZZlm6""",2
Ever wondered what's really going on between @realDonaldTrump and @JustinTrudeau? @kevinolearytv shares his insights: https://t.co/TAU20ZbnmY,2
Trump describes meeting with Powell as'very positive' and 'productive',2
"Trump's Fed nominee, Shelton, faces bipartisan criticism in Senate hearing, sparking concerns over the economy #economy #MarketScreener… https://t.co/4n59nUtFe3",2
White House adviser Larry Kudlow is urging the Federal Reserve to take a more aggressive approach with interest rate cuts.,2
US Treasury Secretary to request an extra $250 billion in funding for small businesses #economy #MarketScreener… https://t.co/ph3JNP4W9h,2
Daseke appoints Chris Easter as its new permanent Chief Executive Officer: https://t.co/QMi50IDUJZ $DSKE,2
"""DASAN Zhone Technologies appoints Tom Cancro as Chief Financial Officer and Treasurer, effective December 2, 2019. Read more: https://t.co/RpranDXrQz""",2
"""Fortis ($FTS) names David Hutchens as new Chief Operating Officer: https://t.co/EXGlH8Xte1""",2
General Electric appoints Carolina Dybeck Happe as new Chief Financial Officer (CFO) https://t.co/fTt0iYz8W4 #GE,2
"""Tallgrass Energy ($TGE) names William Moler as its new CEO, effective immediately: https://t.co/lewYjgEhSA""",2
Alliance Data appoints new chief executive from Citigroup,2
The Asia Pacific Foundation of Canada is pleased to announce the appointment of former New Brunswick Premier Brian Gallant to its Board of Directors: https://t.co/OMcgWrDq05,2
"""Update on Capital Environment: Executive Director resigns, new Chairman appointed, and other key changes. Learn more: https://t.co/govFU110Ti #CapitalEnvironment""",2
Carl Icahn is set to nominate a slate of 10 directors in a bid to gain control of the board of a major U.S. oil and gas company. https://t.co/JepE5qxI6U,2
China National Offshore Oil Corporation (CNOOC) has named a new chief executive officer.,2
"""Credit Suisse CEO Tidjane Thiam Abruptly Departs Amid Scandal Fallout"" 

Alternatively, you could also use:

* ""Credit Suisse CEO Thiam Steps Down in Surprise Move Following Scandal""
* ""Thiam Out as Credit Suisse CEO in Stunning Reversal Over Scandal""
* ""Credit Suisse CEO Tidjane Thiam Exits Suddenly Amid Ongoing Scandal""",2
Tallgrass Energy announces that David Dehaemers will be relinquishing his role as CEO: https://t.co/wbGUhtwcIp,2
"""David McCormick, a former Army Ranger, is poised to assume full command at Bridgewater https://t.co/N4S13ZAJwK""",2
Erik Prince's Frontier Services Group (FSG) Exits Mozambique Oil and Gas Logistics Project,2
February 13 will mark one month since David Calhoun took the reins as Boeing's new CEO. @JimCramer shares his assessment of the progress made so far at $BA... https://t.co/ET9XW0FsuJ,2
Fiesta Restaurant Group appoints hedge fund executive to its board of directors,2
First Reserve announces the appointment of two new managing directors as part of its latest round of promotions.,2
"Ford appoints Jim Farley as Chief Operating Officer, as Joe Hinrichs announces retirement.",2
"Ford to appoint Jim Farley as COO, with Joe Hinrichs set to retire, according to a source.",2
"""GE appoints Maersk's CFO as its new finance chief""",2
"General Electric appoints Carolina Dybeck Happe, current CFO of Maersk, as its new Chief Financial Officer https://t.co/gfPLu09xuW",2
GoDaddy reveals updates to its board of directors,2
Hans Sauter Assumes Global Sustainability Responsibilities at Fresh Del Monte Produce,2
"""Update on IBM's New Leadership: A correction has been made to International Business Machines' recently announced team #InternationalBusinessMachines #Stock... https://t.co/cd6Jmiss90""",2
Jefferies continues Asia expansion with additional hires from CLSA https://t.co/x2dQ6I9HM2,2
T-Mobile CEO Legere to step down,2
Libbey reveals change in Chief Financial Officer position,2
"""MedMen's CEO Steps Down, and Other Pot Stock CEOs May Be Next to Go""",2
MGP Expands International Beverage Alcohol Sales Team with Addition of James Hewlette https://t.co/1wZFyOaWH4,2
"As of May 1, 2020, Mike Sievert will take over as the new CEO of T-Mobile.",2
Morgan Stanley appoints ex-AIG executive to head up global support centers in latest move. https://t.co/ypYjW6jfYZ https://t.co/a6PKCsMonu,2
Se ha designado a un nuevo vicepresidente para la división de cadena de suministro en el grupo Viking Malt.,2
ReneSola appoints new chief executive and financial officers following recent leadership departures.,2
Shilpa Bhatia Returns to SpiceJet as Chief Commercial Officer Following Brief Five-Month Tenure at IndiGo,2
"""Six Sigma Metals announces experienced addition to its Board, releases Appendix 3X. Read more: #SixSigmaMetals #StockMarket #MarketScreener https://t.co/GzmaLJyhFQ""",2
"""Amazon appoints Sony executive to head its entertainment division, reports WSJ. #Sony #Stock #MarketScreener… https://t.co/pYRE6UyCgV""",2
Spark Networks appoints new Chief Executive Officer,2
Sunniva's President and a Board Director Step Down Just Weeks Following CFO's Exit,2
Tesla Experiences Third General Counsel Departure Within a Year,2
UMH Properties appoints Taft as Chief Operating Officer,2
WP Engine nombra a Lisa Box como Vicepresidenta Senior de Desarrollo Corporativo,2
"""Xinjiang Xinxin Mining Industry announces the resignation of its General Manager. #Stock #MarketScreener... https://t.co/t6FBv4Yu7G""",2
"""Franklin Resources ($BEN) plunges after November AUM report raises concerns, flashing a'red alert' https://t.co/9iC6zMxMXy""",0
"""Ford's Value Plummets: Chances of Recovery Look Bleak. https://t.co/cLVJUCwNbt #economy #stocks #markets""",0
"""Junk bonds in $HYG are flashing warning signs of market stress. Learn more: https://t.co/gQjqOhANgD #stockmarket #investing #trading""",0
"""TALKX: Market Update - Shifting into Reverse https://t.co/CBPbBbxMjS""",0
"""Tiffany ($TIF) and LVMH ($LVMHF) - Investor scramble ensues as luxury sector undergoes major shakeup https://t.co/IWVWNxN0hy""",0
"""Laughing at those shorting Tesla ($TSLA) 🤣""",0
"""Going against the grain: $TWLO is overhyped and overvalued. Read why: https://t.co/PCCPSLJaCP #markets #finance #stocks""",0
"""XLU Weekly Update: Rally from $43.44 stalls at $58.09. Read more: https://t.co/0QF67WMAAr #investing #markets #economy""",0
Investing in companies such as Juggernaut Exploration (CVE:JUGR) can be viewed as a high-risk proposition.,0
"""Credit Concerns Catch Up With The South Africa ETF"" 

Alternatively, you could also use:

* ""South Africa ETF Faces Credit Headwinds""
* ""Credit Troubles Hit The South Africa ETF""
* ""The South Africa ETF Grapples With Credit Issues""

Let me know if you'd like me to suggest more options!",0
Dow stalwart Boeing concludes a strong decade on a subdued note,0
"""Elon Musk's Fortune Takes a $5.9 Billion Hit as Tesla's Value Plunges Back Down to Earth""",0
"""GlobalData reports that H&M's recovery has been disrupted by the COVID-19 pandemic. Read more: https://t.co/oAkK0CkWFZ #GlobalData #Stock #MarketScreener""",0
"""Hedge Funds Are Selling Off Capital Senior Living Corporation (CSU) Stocks"" 

Alternatively, you could also use:

* ""Capital Senior Living Corporation (CSU) Sees Hedge Fund Exodus""
* ""Hedge Funds Reduce Stake in Capital Senior Living Corporation (CSU)""
* ""Capital Senior Living Corporation (CSU) Faces Hedge Fund Sell-Off""",0
"""Hedge Funds Are Selling Off UMB Financial Corporation (UMBF)"" 

Alternatively, you could also use:

* ""Hedge Funds Are Unloading UMB Financial Corporation (UMBF)""
* ""UMB Financial Corporation (UMBF) Is Being Sold Off by Hedge Funds""
* ""Hedge Funds Are Reducing Their Stake in UMB Financial Corporation (UMBF)""",0
"""Genco Shipping & Trading Limited (GNK) is seeing a sell-off by hedge funds""",0
"""InVitae Corporation (NVTA) is seeing a sell-off by hedge funds""",0
"""PennyMac Financial Services Inc (PFSI) is being dumped by hedge funds"" 

Alternatively, you could also use:

* ""Hedge funds are unloading PennyMac Financial Services Inc (PFSI)""
* ""PennyMac Financial Services Inc (PFSI) is seeing a sell-off by hedge funds""
* ""Hedge funds are reducing their stakes in PennyMac Financial Services Inc (PFSI)""",0
"""Hedge Funds' Enthusiasm for eGain Communications Corporation (EGAN) Appears to Be Waning""",0
"""Hedge Funds' Enthusiasm for Titan Machinery Inc. (TITN) Appears to Be Waning""",0
"Here's the reason behind Zogenix's decline today. 

Alternatively, you could also use:
- What's Behind Zogenix's Downfall Today
- Zogenix Plunges: Here's What's Going On
- The Reason Zogenix's Stock Took a Hit Today
- Why Zogenix's Shares Are Down Today",0
"Meet Hitech & Development Wireless Sweden Holding (STO:HDW B), a stock that has plummeted 60% over the past year.",0
"""Elanco Animal Health (NYSE:ELAN) shareholders who purchased shares one year ago have seen their investment decline by 23%.""",0
"Consider going short on $ES if it drops below 3107.50 or if the morning open is below this level and then falls further, as indicated in the link: https://t.co/YM6WBkERZ3",0
"""Unusual put options recap for 12/10: 
Notable trades include:
- $ITCI Jan 6 put
- $AAPL Jan 240 put
- $FXB Dec 123 put
- $JD Jan 31 put
- $NLOK Dec 26 put
- $PDD Apr 35 put. Read more: https://t.co/pUqu2jUDbi""",0
"Sensex and Nifty End Four-Day Winning Run as RIL, HDFC Weigh Them Down",0
"""Carnival Stock Plunges 14% in January: What Happened?"" 

Alternatively, you could also use:

* ""Carnival Stock Takes a 14% Hit in January""
* ""January Proves Tough for Carnival Stock, Down 14%""
* ""Carnival Stock Sinks 14% in January: Here's Why""",0
"""Getting ready to add $ACST. A major catalyst is on the horizon, expected very soon. The stock has been quietly accumulating interest, with promising developments from CaPre (TRILOGY 1 and 2) and Hypertri... https://t.co/0ZJuIuHVN9""",1
"""My stance on $AIKI remains unchanged, I'm still buying on dips.""",1
"""Consider $AMZN - Amazon as a top long-term investment opportunity in the tech industry. Learn more: https://t.co/zC79wifAYj #investing #finance #stockmarket""",1
"Buyers are stepping in for BOXL as the market closes, great to see!!!",1
"""BOXL is surging once more! Notably, K Laser Technology disclosed a 30.2% stake in the company just last month. https://t.co/Gd2jtkHBJE""",1
"""Great start for $BOXL! Meanwhile, I'm still building my position in $PDSB.""",1
Consider buying $BPTH on a dip in the market.,1
$BURL is looking quite impressive https://t.co/3AqvmOgZuG,1
"""Caterpillar's anticipated dividend increase and share buybacks are poised to drive the stock price up. https://t.co/zMJ0Ol3g2w #markets #business #economy""",1
"""Discover why Cerner is undervalued, boasts a wide moat, and dominates its industry. Learn more: https://t.co/4KImEZVaU1 #finance #markets #economy""

Note: I also corrected ""CERN"" to ""Cerner"", as CERN is actually the European Organization for Nuclear Research, whereas Cerner is a healthcare IT company.",1
"""CIFS has the potential to surge over 1 million and will likely add gains if it breaks above the pivot level.""",1
"""Check out the technical chart for $CPHI. If buying volume picks up, this China-based stock could see a significant surge, similar to what we've seen with $YGYI https://t.co/tEbpZIklHz""",1
"""DG reaches its 52-week peak""",1
"""Great news from $EDNT this morning! I'm taking a position before the stock potentially surges higher. Just announced: Edison Nation shares exciting update... https://t.co/ADTMS9D2ID""",1
"""Discover the attractive valuation and dividend yield of $FSUMF - FMG, offering returns of 8%-10%. Read more: https://t.co/n8z87Sz8E5 #stockmarket #investing #business""",1
"The casino sector sees a surge in betting interest with $GDEN, $ERI, and $MGM https://t.co/XjKy1M0CLb",1
"""Update on $GLD & $SLV: Could December mark a turning point for gold and silver? Learn more: https://t.co/c0d06nlqQJ #trading #finance #stocks""",1
Marriott ($MAR) expected to surge by 20%: https://t.co/fTmRowMRLP,1
"""$MYOV is seeing a pre-market breakout, but increased volume is needed for confirmation.""",1
"""NIO had a nice breakout this morning, with the next potential target at $2.46 https://t.co/rLdY9c1rw2""",1
"""NYMT is up 1.82 from a price of $1.60, as mentioned here""",1
"""I'm taking a chance on $PACD, despite the risk. The chart suggests a bounce is likely, and I think it could benefit from the momentum of today's $BORR move... https://t.co/yL5AlslU3R""",1
"""RH breaks above its previous high of 192 after a strong gap-up above its 50-day moving average on increased volume. Now, watching to see how it performs around the 200 level. https://t.co/sF9WRJc7Bo""",1
"""SINT volume alert! Large buy orders are coming in, indicating a return of momentum to this stock. Initial target: 50c https://t.co/MU2uyO5JFT""",1
"""SINT is awake!!!!! New High of the Day""",1
"""The $SKYY First Trust Cloud Computing ETF is poised to benefit from a short-term surge in demand driven by the COVID-19 pandemic. https://t.co/8KCBxqqonH""",1
"""A surge in $SOLO could potentially boost the stock price of $WKHS""",1
I've invested in SRNE and I'm really excited about the recent news.,1
"""Now's the time to consider Constellation Brands ($STZ) amidst the coronavirus pandemic. Read more: https://t.co/6M1lRZZRyC #trading #business #economy""",1
"""Discover an attractive options strategy for AT&T (T) in the coming months: https://t.co/9LcAGrHWSL #economy #markets #stocks""",1
"""Wow, impressive! Morgan Stanley has filed a 13G indicating a 6.7% stake.""",1
"""TOT - Total: Delivers Solid Quarter, Staying on Track with Growth Strategy. Read more: https://t.co/FyeVpp7mbO #investing #economy #finance""",1
"""TSM - Taiwan Semiconductor: Near-term visibility may be limited, but the company's long-term growth prospects remain promising. https://t.co/8CxDEK114Z""",1
"""TXN breaks out of a long consolidation phase to new highs, now trading above its 8 and 21 moving averages.""",1
"""WestRock ($WRK) poised for growth: Key trends outweigh COVID-19 concerns, bolstering the bullish outlook. https://t.co/3IHSi3Thle #stockmarket #trading #economy""",1
"""Discover why Yext ($YEXT) could be a coronavirus bull case: https://t.co/7wlZOFGRu6 #stockmarket #investing #business""",1
"""Z ends the day with a strong close, forming a bullish candle as it approaches a potential breakout.""",1
"Mark Cuban reveals that Amazon stock makes up his largest investment, with a staggering value of almost $1 billion. https://t.co/5OLyDMTAdb",1
"As of 9:45 am, which is still early in the trading day, the $SPY is at 272.99. Currently, 1,520 stocks are trading above their opening prices, while 1,700 are trading below their opening prices. Meanwhile, the $IWM is at 116.87.",1
"With Fortinet, Inc.'s (NASDAQ:FTNT) Share Price on the Rise, We're Taking a Closer Look at Its P/E Ratio",1
"""With Vipshop Holdings Limited's (NYSE:VIPS) share price on the rise, we're taking a closer look at its price-to-earnings ratio""",1
"""Added a call diagonal spread to MRK, buying Feb 90 calls and selling Dec 90.50 calls.""",1
"""Amazon is emerging as a top pick for bulls - check out the chart here: https://t.co/S86h9k7xuI""",1
Bernstein notes that Beyond Meat is one of the stocks poised to gain from the current pork shortage.,1
"""ChartTrader's latest $YMm0 short yielded a massive +700 pt gain in under 30 minutes! Discover how to #tradesmarter and learn more: https://t.co/1JiBaAV8ji""",1
"Here's a slightly rephrased version:

""Ethereum (ETH) Price Could Be on the Verge of a 50% Spike: What's Behind the Potential Surge - Ethereum World News""",1
Firan Technology Group Corporation (TSE:FTG) Exhibits Strong Capital Utilization Efficiency,1
Longtime Skeptic Upgrades GE After Company Delivers on 'Beat-and-Raise' Narrative,1
"""Catchmark Timber Trust Inc (CTT) is Seeing Significant Interest from Hedge Funds"" 

Alternatively, you could also use:

* ""Hedge Funds are Placing Big Bets on Catchmark Timber Trust Inc (CTT)""
* ""Catchmark Timber Trust Inc (CTT) is a Popular Pick Among Hedge Funds""
* ""Hedge Funds are Bullish on Catchmark Timber Trust Inc (CTT)""",1
"""Institutional Investors, Including Hedge Funds, Are Showing Interest in Costamare Inc (CMRE)"" 

Alternatively, you could also use:

* ""Hedge Funds Are Taking a Stake in Costamare Inc (CMRE)""
* ""Costamare Inc (CMRE) Sees Increased Buying Activity from Hedge Funds""
* ""Hedge Funds Are Bullish on Costamare Inc (CMRE), Increasing Their Holdings""",1
"Hedge Funds Show Growing Confidence in Merck & Co., Inc. (MRK)",1
Hedge Funds Are More Bullish Than Ever On ADMA Biologics Inc (ADMA),1
Hedge Funds Are More Bullish Than Ever On BioSpecifics Technologies Corp. (BSTC),1
"Hedge Funds Are More Bullish Than Ever On New York Mortgage Trust, Inc. (NYMT)",1
"""Hallmark Financial Services, Inc. (HALL) Has Never Seen Such High Levels of Optimism from Hedge Funds""",1
"""Hedge Funds Are More Bullish Than Ever On North American Construction Group Ltd. (NOA)""",1
The bounce is coming for $LK,1
Here's the reason behind the midday stock surge: https://t.co/9Jg08tQs6j,1
